  92, 002c674f, -0.000046, 0.037500, 0.004687
  93, 002c6750, -0.000045, 0.039062, 0.004687
  94, 002c674f, -0.000043, 0.037500, 0.004687
  95, 002c6750, -0.000041, 0.039062, 0.004687
  96, 002c6750, -0.000039, 0.039062, 0.004687
  97, 002c674e, -0.000038, 0.035937, 0.004687
  98, 002c674f, -0.000036, 0.037500, 0.004687
  99, 002c674f, -0.000035, 0.037500, 0.004687
 100, 002c6750, -0.000033, 0.039062, 0.004687
 101, 002c674f, -0.000031, 0.037500, 0.004687
 102, 002c674e, -0.000029, 0.035937, 0.004687
 103, 002c674f, -0.000028, 0.037500, 0.004687
 104, 002c6750, -0.000026, 0.039062, 0.004687
 105, 002c674f, -0.000024, 0.037500, 0.004687
 106, 002c674e, -0.000023, 0.035937, 0.004687
 107, 002c6750, -0.000021, 0.039062, 0.004687
 108, 002c674f, -0.000019, 0.037500, 0.004687
 109, 002c654f, -0.000018, 0.037500, 0.001562
 110, 002c674f, -0.000016, 0.037500, 0.004687
 111, 002c6750, -0.000014, 0.039062, 0.004687
 112, 002c6750, -0.000013, 0.039062, 0.004687
 113, 002c674f, -0.000011, 0.037500, 0.004687
 114, 002c674f, -0.000009, 0.037500, 0.004687
 115, 002c674f, -0.000008, 0.037500, 0.004687
 116, 002c674f, -0.000006, 0.037500, 0.004687
 117, 002c674e, -0.000004, 0.035937, 0.004687
 118, 002c6750, -0.000003, 0.039062, 0.004687
 119, 002c674f, -0.000001, 0.037500, 0.004687
 120, 002c674f, 0.000000, 0.037500, 0.004687
 121, 002c6850, 0.000001, 0.039062, 0.006250
 122, 002c674f, 0.000003, 0.037500, 0.004687
 123, 002c674f, 0.000004, 0.037500, 0.004687
 124, 002c674e, 0.000006, 0.035937, 0.004687
 125, 002c6750, 0.000008, 0.039062, 0.004687
 126, 002c6750, 0.000009, 0.039062, 0.004687
 127, 002c6750, 0.000011, 0.039062, 0.004687
 128, 002c674f, 0.000013, 0.037500, 0.004687
 129, 002c674f, 0.000014, 0.037500, 0.004687
 130, 002c674f, 0.000016, 0.037500, 0.004687
 131, 002c674f, 0.000018, 0.037500, 0.004687
 132, 002c6750, 0.000019, 0.039062, 0.004687
 133, 002c674f, 0.000021, 0.037500, 0.004687
 134, 002c674f, 0.000023, 0.037500, 0.004687
 135, 002c674e, 0.000024, 0.035937, 0.004687
 136, 002c6750, 0.000026, 0.039062, 0.004687
 137, 002c674f, 0.000028, 0.037500, 0.004687
 138, 002c674e, 0.000029, 0.035937, 0.004687
 139, 002c674f, 0.000031, 0.037500, 0.004687
 140, 002c674f, 0.000033, 0.037500, 0.004687
 141, 002c654f, 0.000035, 0.037500, 0.001562
 142, 002c6750, 0.000036, 0.039062, 0.004687
 143, 002c674f, 0.000038, 0.037500, 0.004687
 144, 002c6750, 0.000039, 0.039062, 0.004687
 145, 002c674e, 0.000041, 0.035937, 0.004687
 146, 002c654f, 0.000043, 0.037500, 0.001562
 147, 002c6751, 0.000045, 0.040625, 0.004687
 148, 002c674f, 0.000046, 0.037500, 0.004687
 149, 002c654e, 0.000048, 0.035937, 0.001562
 150, 002c6782, 0.000049, 0.117187, 0.004687
 151, 002c6752, 0.000051, 0.042187, 0.004687
 152, 002c6753, 0.000053, 0.043750, 0.004687
 153, 002c6755, 0.000055, 0.046875, 0.004687
 154, 002c6756, 0.000056, 0.048437, 0.004687
 155, 002c6756, 0.000058, 0.048437, 0.004687
 156, 002c6756, 0.000059, 0.048437, 0.004687
 157, 002c6757, 0.000061, 0.050000, 0.004687
 158, 002c6743, 0.000063, 0.018750, 0.004687
 159, 002c674e, 0.000065, 0.035937, 0.004687
 160, 002c674e, 0.000066, 0.035937, 0.004687
 161, 002c674f, 0.000068, 0.037500, 0.004687
 162, 002c674f, 0.000070, 0.037500, 0.004687
 163, 002c654f, 0.000071, 0.037500, 0.001562
 164, 002c674e, 0.000073, 0.035937, 0.004687
 165, 002c674f, 0.000074, 0.037500, 0.004687
 166, 002c674e, 0.000076, 0.035937, 0.004687
 167, 002c674f, 0.000078, 0.037500, 0.004687
 168, 002c674f, 0.000079, 0.037500, 0.004687
 169, 002c674f, 0.000081, 0.037500, 0.004687
 170, 002c674f, 0.000083, 0.037500, 0.004687
 171, 002c674f, 0.000085, 0.037500, 0.004687
 172, 002c674f, 0.000086, 0.037500, 0.004687
 173, 002c674f, 0.000088, 0.037500, 0.004687
 174, 002c674e, 0.000090, 0.035937, 0.004687
 175, 002c674f, 0.000091, 0.037500, 0.004687
 176, 002c6750, 0.000093, 0.039062, 0.004687
 177, 002c654f, 0.000095, 0.037500, 0.001562
 178, 002c674f, 0.000096, 0.037500, 0.004687
 179, 002c6750, 0.000098, 0.039062, 0.004687
 180, 002c674e, 0.000099, 0.035937, 0.004687
 181, 002c674f, 0.000101, 0.037500, 0.004687
 182, 002c674e, 0.000103, 0.035937, 0.004687
 183, 002c6750, 0.000104, 0.039062, 0.004687
 184, 002c674f, 0.000106, 0.037500, 0.004687
 185, 002c674f, 0.000108, 0.037500, 0.004687
 186, 002c674e, 0.000110, 0.035937, 0.004687
 187, 002c674f, 0.000111, 0.037500, 0.004687
 188, 002c654f, 0.000113, 0.037500, 0.001562
 189, 002c674f, 0.000114, 0.037500, 0.004687
 190, 002c674f, 0.000116, 0.037500, 0.004687
 191, 002c674f, 0.000118, 0.037500, 0.004687
 192, 002c674f, 0.000119, 0.037500, 0.004687
 193, 002c674e, 0.000121, 0.035937, 0.004687
 194, 002c6750, 0.000123, 0.039062, 0.004687
 195, 002c6750, 0.000125, 0.039062, 0.004687
 196, 002c674f, 0.000126, 0.037500, 0.004687
 197, 002c674f, 0.000128, 0.037500, 0.004687
 198, 002c6750, 0.000129, 0.039062, 0.004687
 199, 002c654f, 0.000131, 0.037500, 0.001562
 200, 002c674f, 0.000133, 0.037500, 0.004687
 201, 002c674f, 0.000134, 0.037500, 0.004687
 202, 002c674f, 0.000136, 0.037500, 0.004687
 203, 002c674f, 0.000138, 0.037500, 0.004687
 204, 002c674e, 0.000139, 0.035937, 0.004687
 205, 002c6750, 0.000141, 0.039062, 0.004687
 206, 002c6750, 0.000143, 0.039062, 0.004687
 207, 002c674e, 0.000144, 0.035937, 0.004687
 208, 002c674f, 0.000146, 0.037500, 0.004687
 209, 002c6750, 0.000148, 0.039062, 0.004687
 210, 002c674f, 0.000149, 0.037500, 0.004687
 211, 002c6750, 0.000151, 0.039062, 0.004687
 212, 002c6750, 0.000153, 0.039062, 0.004687
 213, 002c6750, 0.000154, 0.039062, 0.004687
 214, 002c654e, 0.000156, 0.035937, 0.001562
 215, 002c674e, 0.000158, 0.035937, 0.004687
 216, 002c6750, 0.000159, 0.039062, 0.004687
 217, 002c674f, 0.000161, 0.037500, 0.004687
 218, 002c6750, 0.000163, 0.039062, 0.004687
 219, 002c6750, 0.000164, 0.039062, 0.004687
 220, 002c6750, 0.000166, 0.039062, 0.004687
 221, 002c674f, 0.000168, 0.037500, 0.004687
 222, 002c674f, 0.000170, 0.037500, 0.004687
 223, 002c674f, 0.000171, 0.037500, 0.004687
 224, 002c654f, 0.000173, 0.037500, 0.001562
 225, 002c654f, 0.000175, 0.037500, 0.001562
 226, 002c6750, 0.000176, 0.039062, 0.004687
 227, 002c6764, 0.000178, 0.070312, 0.004687
 228, 002c6752, 0.000179, 0.042187, 0.004687
 229, 002c6753, 0.000181, 0.043750, 0.004687
 230, 002c6755, 0.000183, 0.046875, 0.004687
 231, 002c6756, 0.000185, 0.048437, 0.004687
 232, 002c6756, 0.000186, 0.048437, 0.004687
 233, 002c6756, 0.000188, 0.048437, 0.004687
 234, 002c6758, 0.000190, 0.051562, 0.004687
 235, 002c674c, 0.000191, 0.032812, 0.004687
 236, 002c674f, 0.000193, 0.037500, 0.004687
 237, 002c674f, 0.000194, 0.037500, 0.004687
 238, 002c674f, 0.000196, 0.037500, 0.004687
 239, 002c674f, 0.000198, 0.037500, 0.004687
 240, 002c674f, 0.000199, 0.037500, 0.004687
 241, 002c6750, 0.000201, 0.039062, 0.004687
 242, 002c6750, 0.000203, 0.039062, 0.004687
 243, 002c674f, 0.000205, 0.037500, 0.004687
 244, 002c6750, 0.000206, 0.039062, 0.004687
 245, 002c6750, 0.000208, 0.039062, 0.004687
 246, 002c6550, 0.000209, 0.039062, 0.001562
 247, 002c674e, 0.000211, 0.035937, 0.004687
 248, 002c6850, 0.000213, 0.039062, 0.006250
 249, 002c6750, 0.000214, 0.039062, 0.004687
 250, 002c6750, 0.000216, 0.039062, 0.004687
 251, 002c674f, 0.000218, 0.037500, 0.004687
 252, 002c674f, 0.000220, 0.037500, 0.004687
 253, 002c6750, 0.000221, 0.039062, 0.004687
 254, 002c674f, 0.000223, 0.037500, 0.004687
 255, 002c6750, 0.000225, 0.039062, 0.004687
 256, 002c6750, 0.000226, 0.039062, 0.004687
 257, 002c654f, 0.000228, 0.037500, 0.001562
 258, 002c674f, 0.000229, 0.037500, 0.004687
 259, 002c6750, 0.000231, 0.039062, 0.004687
 260, 002c654e, 0.000233, 0.035937, 0.001562
 261, 002c6550, 0.000234, 0.039062, 0.001562
 262, 002c674e, 0.000236, 0.035937, 0.004687
 263, 002c6750, 0.000238, 0.039062, 0.004687
 264, 002c674f, 0.000239, 0.037500, 0.004687
 265, 002c674f, 0.000241, 0.037500, 0.004687
 266, 002c6750, 0.000243, 0.039062, 0.004687
 267, 002c674e, 0.000245, 0.035937, 0.004687
 268, 002c674f, 0.000246, 0.037500, 0.004687
 269, 002c6750, 0.000248, 0.039062, 0.004687
 270, 002c6750, 0.000250, 0.039062, 0.004687
 271, 002c674f, 0.000251, 0.037500, 0.004687
 272, 002c6750, 0.000253, 0.039062, 0.004687
 273, 002c674f, 0.000254, 0.037500, 0.004687
 274, 002c6750, 0.000256, 0.039062, 0.004687
 275, 002c674f, 0.000258, 0.037500, 0.004687
 276, 002c674e, 0.000259, 0.035937, 0.004687
 277, 002c674f, 0.000261, 0.037500, 0.004687
 278, 002c674f, 0.000263, 0.037500, 0.004687
 279, 002c6751, 0.000265, 0.040625, 0.004687
 280, 002c684f, 0.000266, 0.037500, 0.006250
 281, 002c6750, 0.000268, 0.039062, 0.004687
 282, 002c674e, 0.000269, 0.035937, 0.004687
 283, 002c674f, 0.000271, 0.037500, 0.004687
 284, 002c6750, 0.000273, 0.039062, 0.004687
 285, 002c674f, 0.000275, 0.037500, 0.004687
 286, 002c6750, 0.000276, 0.039062, 0.004687
 287, 002c674e, 0.000278, 0.035937, 0.004687
 288, 002c6750, 0.000279, 0.039062, 0.004687
 289, 002c674f, 0.000281, 0.037500, 0.004687
 290, 002c674f, 0.000283, 0.037500, 0.004687
 291, 002c6751, 0.000284, 0.040625, 0.004687
 292, 002c674f, 0.000286, 0.037500, 0.004687
 293, 002c6550, 0.000288, 0.039062, 0.001562
 294, 002c674e, 0.000289, 0.035937, 0.004687
 295, 002c674f, 0.000291, 0.037500, 0.004687
 296, 002c674f, 0.000293, 0.037500, 0.004687
 297, 002c674e, 0.000295, 0.035937, 0.004687
 298, 002c6750, 0.000296, 0.039062, 0.004687
 299, 002c6750, 0.000298, 0.039062, 0.004687
 300, 002c674f, 0.000299, 0.037500, 0.004687
 301, 002c674f, 0.000301, 0.037500, 0.004687
 302, 002c674f, 0.000303, 0.037500, 0.004687
 303, 002c6750, 0.000304, 0.039062, 0.004687
 304, 002c6756, 0.000306, 0.048437, 0.004687
 305, 002c6754, 0.000308, 0.045312, 0.004687
 306, 002c6755, 0.000309, 0.046875, 0.004687
 307, 002c6755, 0.000311, 0.046875, 0.004687
 308, 002c6756, 0.000313, 0.048437, 0.004687
 309, 002c6756, 0.000315, 0.048437, 0.004687
 310, 002c6758, 0.000316, 0.051562, 0.004687
 311, 002c6758, 0.000318, 0.051562, 0.004687
 312, 002c674e, 0.000319, 0.035937, 0.004687
 313, 002c674f, 0.000321, 0.037500, 0.004687
 314, 002c674e, 0.000323, 0.035937, 0.004687
 315, 002c6750, 0.000325, 0.039062, 0.004687
 316, 002c674f, 0.000326, 0.037500, 0.004687
 317, 002c6751, 0.000328, 0.040625, 0.004687
 318, 002c674e, 0.000329, 0.035937, 0.004687
 319, 002c654e, 0.000331, 0.035937, 0.001562
 320, 002c674f, 0.000333, 0.037500, 0.004687
 321, 002c674e, 0.000335, 0.035937, 0.004687
 322, 002c6550, 0.000336, 0.039062, 0.001562
 323, 002c654e, 0.000338, 0.035937, 0.001562
 324, 002c674f, 0.000340, 0.037500, 0.004687
 325, 002c674e, 0.000341, 0.035937, 0.004687
 326, 002c674e, 0.000343, 0.035937, 0.004687
 327, 002c674f, 0.000345, 0.037500, 0.004687
 328, 002c674f, 0.000346, 0.037500, 0.004687
 329, 002c6750, 0.000348, 0.039062, 0.004687
 330, 002c674e, 0.000350, 0.035937, 0.004687
 331, 002c674e, 0.000351, 0.035937, 0.004687
 332, 002c674f, 0.000353, 0.037500, 0.004687
 333, 002c674e, 0.000355, 0.035937, 0.004687
 334, 002c6550, 0.000356, 0.039062, 0.001562
 335, 002c674f, 0.000358, 0.037500, 0.004687
 336, 002c674f, 0.000359, 0.037500, 0.004687
 337, 002c674f, 0.000361, 0.037500, 0.004687
 338, 002c674f, 0.000363, 0.037500, 0.004687
 339, 002c6750, 0.000365, 0.039062, 0.004687
 340, 002c674e, 0.000366, 0.035937, 0.004687
 341, 002c6550, 0.000368, 0.039062, 0.001562
 342, 002c674f, 0.000370, 0.037500, 0.004687
 343, 002c674f, 0.000371, 0.037500, 0.004687
 344, 002c674f, 0.000373, 0.037500, 0.004687
 345, 002c674e, 0.000375, 0.035937, 0.004687
 346, 002c6752, 0.000376, 0.042187, 0.004687
 347, 002c674e, 0.000378, 0.035937, 0.004687
 348, 002c674f, 0.000380, 0.037500, 0.004687
 349, 002c674e, 0.000381, 0.035937, 0.004687
 350, 002c674f, 0.000383, 0.037500, 0.004687
 351, 002c654f, 0.000384, 0.037500, 0.001562
 352, 002c654e, 0.000386, 0.035937, 0.001562
 353, 002c6750, 0.000388, 0.039062, 0.004687
 354, 002c674f, 0.000389, 0.037500, 0.004687
 355, 002c674e, 0.000391, 0.035937, 0.004687
 356, 002c674e, 0.000393, 0.035937, 0.004687
 357, 002c6750, 0.000395, 0.039062, 0.004687
 358, 002c6751, 0.000396, 0.040625, 0.004687
 359, 002c674e, 0.000398, 0.035937, 0.004687
 360, 002c6750, 0.000399, 0.039062, 0.004687
 361, 002c674e, 0.000401, 0.035937, 0.004687
 362, 002c674e, 0.000403, 0.035937, 0.004687
 363, 002c674e, 0.000405, 0.035937, 0.004687
 364, 002c674f, 0.000406, 0.037500, 0.004687
 365, 002c6750, 0.000408, 0.039062, 0.004687
 366, 002c674e, 0.000410, 0.035937, 0.004687
 367, 002c674f, 0.000411, 0.037500, 0.004687
 368, 002c674f, 0.000413, 0.037500, 0.004687
 369, 002c674e, 0.000415, 0.035937, 0.004687
 370, 002c6750, 0.000416, 0.039062, 0.004687
 371, 002c674f, 0.000418, 0.037500, 0.004687
 372, 002c674f, 0.000419, 0.037500, 0.004687
 373, 002c654e, 0.000421, 0.035937, 0.001562
 374, 002c674e, 0.000423, 0.035937, 0.004687
 375, 002c674f, 0.000425, 0.037500, 0.004687
 376, 002c674f, 0.000426, 0.037500, 0.004687
 377, 002c6550, 0.000428, 0.039062, 0.001562
 378, 002c674f, 0.000429, 0.037500, 0.004687
 379, 002c6752, 0.000431, 0.042187, 0.004687
 380, 002c674f, 0.000433, 0.037500, 0.004687
 381, 002c6753, 0.000434, 0.043750, 0.004687
 382, 002c6755, 0.000436, 0.046875, 0.004687
 383, 002c6754, 0.000438, 0.045312, 0.004687
 384, 002c6756, 0.000440, 0.048437, 0.004687
 385, 002c6756, 0.000441, 0.048437, 0.004687
 386, 002c6757, 0.000443, 0.050000, 0.004687
 387, 002c6556, 0.000444, 0.048437, 0.001562
 388, 002c6758, 0.000446, 0.051562, 0.004687
 389, 002c6750, 0.000448, 0.039062, 0.004687
 390, 002c674e, 0.000450, 0.035937, 0.004687
 391, 002c674e, 0.000451, 0.035937, 0.004687
 392, 002c674e, 0.000453, 0.035937, 0.004687
 393, 002c674f, 0.000455, 0.037500, 0.004687
 394, 002c6550, 0.000456, 0.039062, 0.001562
 395, 002c674e, 0.000458, 0.035937, 0.004687
 396, 002c6750, 0.000459, 0.039062, 0.004687
 397, 002c6750, 0.000461, 0.039062, 0.004687
 398, 002c674f, 0.000463, 0.037500, 0.004687
 399, 002c674e, 0.000465, 0.035937, 0.004687
 400, 002c674f, 0.000466, 0.037500, 0.004687
 401, 002c6751, 0.000468, 0.040625, 0.004687
 402, 002c6750, 0.000469, 0.039062, 0.004687
 403, 002c674e, 0.000471, 0.035937, 0.004687
 404, 002c6750, 0.000473, 0.039062, 0.004687
 405, 002c674e, 0.000475, 0.035937, 0.004687
 406, 002c674e, 0.000476, 0.035937, 0.004687
 407, 002c6750, 0.000478, 0.039062, 0.004687
 408, 002c6750, 0.000479, 0.039062, 0.004687
 409, 002c654f, 0.000481, 0.037500, 0.001562
 410, 002c674f, 0.000483, 0.037500, 0.004687
 411, 002c6750, 0.000485, 0.039062, 0.004687
 412, 002c674f, 0.000486, 0.037500, 0.004687
 413, 002c6750, 0.000488, 0.039062, 0.004687
 414, 002c674e, 0.000490, 0.035937, 0.004687
 415, 002c6750, 0.000491, 0.039062, 0.004687
 416, 002c654f, 0.000493, 0.037500, 0.001562
 417, 002c674f, 0.000494, 0.037500, 0.004687
 418, 002c6750, 0.000496, 0.039062, 0.004687
 419, 002c674e, 0.000498, 0.035937, 0.004687
 420, 002c6550, 0.000500, 0.039062, 0.001562
 421, 002c674e, 0.000501, 0.035937, 0.004687
 422, 002c6750, 0.000503, 0.039062, 0.004687
 423, 002c674f, 0.000505, 0.037500, 0.004687
 424, 002c674e, 0.000506, 0.035937, 0.004687
 425, 002c6750, 0.000508, 0.039062, 0.004687
 426, 002c674f, 0.000509, 0.037500, 0.004687
 427, 002c6750, 0.000511, 0.039062, 0.004687
 428, 002c674f, 0.000513, 0.037500, 0.004687
 429, 002c674f, 0.000514, 0.037500, 0.004687
 430, 002c674f, 0.000516, 0.037500, 0.004687
 431, 002c674f, 0.000518, 0.037500, 0.004687
 432, 002c6750, 0.000519, 0.039062, 0.004687
 433, 002c6750, 0.000521, 0.039062, 0.004687
 434, 002c674f, 0.000523, 0.037500, 0.004687
 435, 002c674e, 0.000525, 0.035937, 0.004687
 436, 002c674f, 0.000526, 0.037500, 0.004687
 437, 002c6750, 0.000528, 0.039062, 0.004687
 438, 002c6750, 0.000530, 0.039062, 0.004687
 439, 002c6750, 0.000531, 0.039062, 0.004687
 440, 002c674f, 0.000533, 0.037500, 0.004687
 441, 002c674f, 0.000535, 0.037500, 0.004687
 442, 002c674f, 0.000536, 0.037500, 0.004687
 443, 002c674f, 0.000538, 0.037500, 0.004687
 444, 002c6750, 0.000539, 0.039062, 0.004687
 445, 002c674e, 0.000541, 0.035937, 0.004687
 446, 002c674e, 0.000543, 0.035937, 0.004687
 447, 002c674f, 0.000544, 0.037500, 0.004687
 448, 002c674f, 0.000546, 0.037500, 0.004687
 449, 002c674f, 0.000548, 0.037500, 0.004687
 450, 002c674f, 0.000550, 0.037500, 0.004687
 451, 002c674f, 0.000551, 0.037500, 0.004687
 452, 002c674f, 0.000553, 0.037500, 0.004687
 453, 002c674f, 0.000555, 0.037500, 0.004687
 454, 002c6750, 0.000556, 0.039062, 0.004687
 455, 002c6751, 0.000558, 0.040625, 0.004687
 456, 002c674f, 0.000559, 0.037500, 0.004687
 457, 002c674f, 0.000561, 0.037500, 0.004687
 458, 002c6754, 0.000563, 0.045312, 0.004687
 459, 002c6754, 0.000564, 0.045312, 0.004687
 460, 002c6756, 0.000566, 0.048437, 0.004687
 461, 002c6755, 0.000568, 0.046875, 0.004687
 462, 002c6755, 0.000569, 0.046875, 0.004687
 463, 002c6756, 0.000571, 0.048437, 0.004687
 464, 002c6757, 0.000573, 0.050000, 0.004687
 465, 002c6759, 0.000575, 0.053125, 0.004687
 466, 002c674f, 0.000576, 0.037500, 0.004687
 467, 002c674e, 0.000578, 0.035937, 0.004687
 468, 002c674e, 0.000579, 0.035937, 0.004687
 469, 002c6750, 0.000581, 0.039062, 0.004687
 470, 002c674f, 0.000583, 0.037500, 0.004687
 471, 002c674e, 0.000584, 0.035937, 0.004687
 472, 002c674f, 0.000586, 0.037500, 0.004687
 473, 002c6550, 0.000588, 0.039062, 0.001562
 474, 002c674f, 0.000590, 0.037500, 0.004687
 475, 002c6750, 0.000591, 0.039062, 0.004687
 476, 002c6850, 0.000593, 0.039062, 0.006250
 477, 002c674e, 0.000595, 0.035937, 0.004687
 478, 002c674f, 0.000596, 0.037500, 0.004687
 479, 002c674e, 0.000598, 0.035937, 0.004687
 480, 002c6751, 0.000599, 0.040625, 0.004687
 481, 002c674f, 0.000601, 0.037500, 0.004687
 482, 002c674e, 0.000603, 0.035937, 0.004687
 483, 002c6750, 0.000605, 0.039062, 0.004687
 484, 002c654e, 0.000606, 0.035937, 0.001562
 485, 002c6750, 0.000608, 0.039062, 0.004687
 486, 002c684e, 0.000609, 0.035937, 0.006250
 487, 002c6750, 0.000611, 0.039062, 0.004687
 488, 002c674e, 0.000613, 0.035937, 0.004687
 489, 002c674f, 0.000615, 0.037500, 0.004687
 490, 002c6750, 0.000616, 0.039062, 0.004687
 491, 002c674f, 0.000618, 0.037500, 0.004687
 492, 002c6750, 0.000619, 0.039062, 0.004687
 493, 002c674e, 0.000621, 0.035937, 0.004687
 494, 002c674f, 0.000623, 0.037500, 0.004687
 495, 002c674f, 0.000624, 0.037500, 0.004687
 496, 002c6750, 0.000626, 0.039062, 0.004687
 497, 002c6750, 0.000628, 0.039062, 0.004687
 498, 002c6750, 0.000630, 0.039062, 0.004687
 499, 002c674f, 0.000631, 0.037500, 0.004687
 500, 002c674e, 0.000633, 0.035937, 0.004687
 501, 002c6750, 0.000634, 0.039062, 0.004687
 502, 002c6750, 0.000636, 0.039062, 0.004687
 503, 002c674e, 0.000638, 0.035937, 0.004687
 504, 002c6550, 0.000639, 0.039062, 0.001562
 505, 002c6750, 0.000641, 0.039062, 0.004687
 506, 002c6750, 0.000643, 0.039062, 0.004687
 507, 002c674f, 0.000645, 0.037500, 0.004687
 508, 002c674f, 0.000646, 0.037500, 0.004687
 509, 002c6750, 0.000648, 0.039062, 0.004687
 510, 002c674f, 0.000650, 0.037500, 0.004687
 511, 002c6750, 0.000651, 0.039062, 0.004687
 512, 002c6850, 0.000653, 0.039062, 0.006250
 513, 002c674f, 0.000654, 0.037500, 0.004687
 514, 002c674e, 0.000656, 0.035937, 0.004687
 515, 002c674e, 0.000658, 0.035937, 0.004687
 516, 002c6750, 0.000659, 0.039062, 0.004687
 517, 002c6750, 0.000661, 0.039062, 0.004687
