0.000000000000000e+000	0.000000e+000
1.532642601377906e-006	-8.419995e-007
3.065285202755812e-006	-2.326438e-007
4.597927804133718e-006	1.828067e-006
6.130570405511624e-006	5.340133e-006
7.663213006889529e-006	1.030356e-005
9.195855608267436e-006	1.671833e-005
1.072849820964534e-005	2.458446e-005
1.280000000000000e-005	4.057192e-005
1.655829610535775e-005	9.372398e-005
2.031659221071549e-005	1.772728e-004
2.407488831607324e-005	2.912183e-004
2.783318442143098e-005	4.355607e-004
3.159148052678873e-005	6.102997e-004
3.534977663214648e-005	8.154355e-004
3.910807273750421e-005	1.050968e-003
6.562329565404390e-005	3.259454e-003
9.197187499999999e-005	6.326352e-003
1.047718750000000e-004	8.219765e-003
1.152000000000000e-004	9.994266e-003
1.199437499999999e-004	1.087328e-002
1.294312499999995e-004	1.276827e-002
1.408000000000000e-004	1.515496e-002
1.442106250000002e-004	1.592654e-002
1.487581250000003e-004	1.697068e-002
1.536000000000000e-004	1.809172e-002
1.682285714285714e-004	2.147161e-002
1.828571428571429e-004	2.481405e-002
1.974857142857143e-004	2.811904e-002
2.121142857142857e-004	3.138657e-002
2.267428571428572e-004	3.461665e-002
2.413714285714286e-004	3.780928e-002
2.560000000000000e-004	4.096445e-002
2.591652624999914e-004	4.164215e-002
2.633856124999798e-004	4.255283e-002
2.688000000000000e-004	4.373252e-002
2.830843117856411e-004	4.713298e-002
2.973686235712822e-004	5.082263e-002
3.116529353569234e-004	5.480147e-002
3.259372471425645e-004	5.906949e-002
3.402215589282057e-004	6.362669e-002
3.545058707138468e-004	6.847309e-002
3.687901824994879e-004	7.360867e-002
3.840000000000000e-004	7.934064e-002
3.968000000000000e-004	8.449309e-002
3.991941094996928e-004	8.548474e-002
4.032157080008192e-004	8.716016e-002
4.096000000000000e-004	8.983907e-002
4.242285714285714e-004	9.593044e-002
4.388571428571429e-004	1.019502e-001
4.534857142857143e-004	1.078983e-001
4.681142857142857e-004	1.137749e-001
4.827428571428572e-004	1.195798e-001
4.973714285714286e-004	1.253131e-001
5.120000000000000e-004	1.309748e-001
5.158399999999999e-004	1.324475e-001
5.196800000000000e-004	1.339247e-001
5.248000000000000e-004	1.359027e-001
5.430857142857142e-004	1.433405e-001
5.613714285714285e-004	1.511995e-001
5.796571428571429e-004	1.594798e-001
5.979428571428572e-004	1.681813e-001
6.162285714285715e-004	1.773040e-001
6.345142857142858e-004	1.868480e-001
6.528000000000000e-004	1.968132e-001
6.546285714285714e-004	1.978401e-001
6.564571428571428e-004	1.988684e-001
6.582857142857142e-004	1.998981e-001
6.601142857142857e-004	2.009293e-001
6.619428571428571e-004	2.019619e-001
6.637714285714285e-004	2.029958e-001
6.655999999999999e-004	2.040313e-001
6.802285714285714e-004	2.122281e-001
6.948571428571428e-004	2.203220e-001
7.094857142857143e-004	2.283129e-001
7.241142857142857e-004	2.362010e-001
7.387428571428572e-004	2.439861e-001
7.533714285714286e-004	2.516682e-001
7.680000000000000e-004	2.592475e-001
7.756800000000001e-004	2.631891e-001
7.808000000000000e-004	2.658249e-001
7.990857142857143e-004	2.755694e-001
8.173714285714286e-004	2.856900e-001
8.356571428571429e-004	2.961864e-001
8.539428571428571e-004	3.070588e-001
8.722285714285714e-004	3.183071e-001
8.905142857142857e-004	3.299314e-001
9.088000000000000e-004	3.419316e-001
9.106285714285714e-004	3.431586e-001
9.124571428571429e-004	3.443867e-001
9.142857142857143e-004	3.456158e-001
